Date,Tourney,Winner_name,Loser_name,Mrkt_Open_Time,W_MrkOp_odds,L_MrkOp_odds,Mrkt_Cls_Time,W_MrkCl_odds,L_MrkCl_odds,Curr_Mrkt_Time,W_Max_odds,Curr_Mrkt_Time,L_Max_odds
20160711,Newport,Adrian Mannarino,Samuel Groth,20160713 1015,1.42,3.4,20160714 1501,1.5,3.0,20160714 1121,1.52,20160713 1036,3.45
20160711,Newport,Dudi Sela,Rajeev Ram,20160713 0125,1.86,2.16,20160713 1958,2.08,1.9,20160713 1859,2.14,20160713 0125,2.16
20160711,Newport,Marcos Baghdatis,Brian Baker,20160713 1124,1.27,4.7,20160713 1534,1.27,4.7,20160713 1128,1.28,20160713 1124,4.7
20160711,Newport,Marco Chiudinelli,John Patrick Smith,20160712 2323,2.2,1.68,20160713 1631,2.62,1.61,20160713 0956,2.66,20160712 2324,1.75
20160711,Newport,Ivo Karlovic,Frank Dancevic,20160713 1110,1.34,3.9,20160713 1503,1.33,3.95,20160713 1112,1.35,20160713 1215,3.95
20160711,Newport,Yuichi Sugita,Amir Weintraub,20160712 1532,1.37,3.65,20160712 1654,1.35,3.7,20160712 1641,1.39,20160712 1654,3.7
20160711,Newport,Stefan Kozlov,Benjamin Becker,20160711 2022,3.15,1.46,20160712 1507,3.45,1.41,20160712 0143,3.45,20160712 0624,1.47
20160711,Newport,Donald Young,Jared Donaldson,20160711 1002,1.42,3.4,20160711 1939,1.42,3.4,20160711 1753,1.46,20160711 1935,3.65
20160711,Newport,Samuel Groth,Michal Przysiezny,20160712 0527,1.57,2.74,20160712 1920,1.59,2.7,20160712 1454,1.72,20160712 1919,2.78
20160711,Newport,Adrian Mannarino,James Duckworth,20160711 1732,1.25,5.0,20160712 1627,1.24,5.3,20160711 1732,1.25,20160712 1454,5.6
20160711,Newport,Dudi Sela,Lukas Lacko,20160710 1325,1.86,2.06,20160711 1447,1.8,2.24,20160710 2010,1.93,20160711 1004,2.38
20160711,Newport,Rajeev Ram,Mackenzie Mcdonald,20160710 1324,1.34,3.95,20160711 1754,1.09,12.0,20160710 1324,1.34,20160711 1632,26.0
20160711,Newport,Brian Baker,Austin Krajicek,20160712 0626,1.63,2.6,20160712 1622,1.58,2.72,20160712 0626,1.63,20160712 1452,2.9
20160711,Newport,Marco Chiudinelli,Alex Kuznetsov,20160712 0623,2.14,1.88,20160712 1447,2.4,1.74,20160712 1443,2.42,20160712 0623,1.88
20160711,Newport,Frank Dancevic,Ryan Harrison,20160712 1128,1.82,2.18,20160712 1809,1.81,2.24,20160712 1608,1.92,20160712 1807,2.26
20160627,Wimbledon,Adrian Mannarino,Kyle Edmund,20160624 2050,1.75,2.34,20160627 1043,1.7,2.42,20160627 1029,1.76,20160626 2301,2.76
20160627,Wimbledon,Thomaz Bellucci,Ruben Bemelmans,20160625 1600,1.86,2.16,20160627 1356,1.92,2.06,20160627 0812,2.04,20160625 1600,2.16
20160627,Wimbledon,Sam Querrey,Lukas Rosol,20160625 0949,1.27,4.7,20160627 1121,1.29,4.5,20160626 1059,1.31,20160625 0949,4.7
20160627,Wimbledon,Damir Dzumhur,Denis Kudla,20160625 1020,4.3,1.31,20160627 1031,4.0,1.32,20160627 0238,4.5,20160627 1021,1.33
20160627,Wimbledon,Nicolas Mahut,Brydan Klein,20160626 1513,1.1,11.0,20160627 1313,1.08,13.5,20160627 0632,1.11,20160627 1313,13.5
20160627,Wimbledon,David Ferrer,Dudi Sela,20160624 1817,1.27,4.7,20160627 1126,1.22,5.6,20160624 1817,1.27,20160627 1126,5.6
20160627,Wimbledon,David Goffin,Alexander Ward,20160624 2216,1.06,17.5,20160627 1338,1.05,25.0,20160624 2216,1.06,20160626 0431,26.0
20160627,Wimbledon,Nicolas Almagro,Rogerio Dutra Silva,20160626 1844,1.18,6.6,20160627 1034,1.13,8.6,20160626 1844,1.18,20160627 1020,9.4
20160627,Wimbledon,Denis Istomin,Kevin Anderson,20160626 1148,4.1,1.32,20160627 1116,4.5,1.28,20160627 1112,4.6,20160626 1148,1.32
20160627,Wimbledon,Jack Sock,Ernests Gulbis,20160625 2154,1.64,2.56,20160627 1616,1.57,2.74,20160626 0929,1.67,20160627 1557,2.78
20160627,Wimbledon,Robin Haase,Diego Sebastian Schwartzman,20160626 1815,1.23,5.3,20160627 1514,1.21,5.8,20160626 1815,1.23,20160627 1301,6.4
20160627,Wimbledon,Milos Raonic,Pablo Carreno Busta,20160626 2000,1.03,34.0,20160627 1429,1.03,30.0,20160626 2000,1.03,20160627 1423,38.0
20160627,Wimbledon,Roger Federer,Guido Pella,20160626 1851,1.03,36.0,20160627 1721,1.02,50.0,20160626 1851,1.03,20160627 1721,50.0
20160627,Wimbledon,Marcus Willis,Ricardas Berankis,20160625 0554,3.6,1.38,20160627 1529,3.9,1.34,20160627 1255,3.9,20160627 0720,1.42
20160627,Wimbledon,Daniel Evans,Jan Lennard Struff,20160625 0856,1.84,2.2,20160627 1550,1.91,2.08,20160626 2305,1.99,20160625 1130,2.34
20160627,Wimbledon,Alexandr Dolgopolov,Evgeny Donskoy,20160625 1123,1.18,6.4,20160627 1310,1.23,5.3,20160626 2029,1.23,20160626 1341,7.0
20160627,Wimbledon,Jeremy Chardy,Gael Monfils,20160625 0240,2.56,1.64,20160627 1635,2.58,1.63,20160625 1206,2.74,20160626 2110,1.68
20160627,Wimbledon,Steve Johnson,Malek Jaziri,20160626 0137,1.24,5.2,20160627 1535,1.18,6.4,20160626 0137,1.24,20160627 1526,6.4
20160627,Wimbledon,Grigor Dimitrov,Bjorn Fratangelo,20160625 1507,1.32,4.1,20160627 1246,1.35,4.0,20160627 1026,1.41,20160625 1507,4.1
20160627,Wimbledon,Gilles Simon,Janko Tipsarevic,20160626 1144,1.27,4.5,20160627 1203,1.22,5.5,20160626 1144,1.27,20160627 1203,5.5
20160627,Wimbledon,Marin Cilic,Brian Baker,20160626 1842,1.08,14.0,20160627 1038,1.04,21.0,20160626 1842,1.08,20160627 0906,21.0
20160627,Wimbledon,Sergiy Stakhovsky,Yoshihito Nishioka,20160626 2126,1.25,5.0,20160627 1022,1.3,4.3,20160627 1015,1.31,20160626 2126,5.0
20160627,Wimbledon,Lukas Lacko,Paolo Lorenzi,20160626 1257,1.2,6.0,20160627 1020,1.21,5.9,20160627 1013,1.22,20160627 0420,7.0
20160627,Wimbledon,Ivo Karlovic,Borna Coric,20160626 1946,1.41,3.4,20160627 1038,1.42,3.35,20160627 0956,1.43,20160627 0737,3.65
20160627,Wimbledon,Andrey Kuznetsov,Pablo Cuevas,20160626 1738,2.08,1.93,20160627 1700,1.94,2.06,20160627 0426,2.1,20160627 1700,2.06
20160627,Wimbledon,Gilles Muller,Santiago Giraldo,20160626 2124,1.1,10.0,20160627 1315,1.1,9.8,20160627 0517,1.13,20160626 2124,10.0
20160627,Wimbledon,Julien Benneteau,Illya Marchenko,20160625 1346,2.18,1.85,20160627 1349,1.88,2.12,20160625 1346,2.18,20160627 1348,2.18
20160627,Wimbledon,Kei Nishikori,Samuel Groth,20160626 2056,1.1,10.5,20160627 1427,1.1,12.0,20160626 2056,1.1,20160627 1013,13.0
20160627,Wimbledon,Dominic Thiem,Florian Mayer,20160625 0931,1.38,3.6,20160628 1521,1.38,3.6,20160627 1043,1.49,20160628 1455,3.75
20160627,Wimbledon,Jiri Vesely,Igor Sijsling,20160626 0328,1.81,2.24,20160628 1409,1.8,2.24,20160627 1122,1.83,20160628 0339,2.34
20160627,Wimbledon,Dennis Novikov,Luke Saville,20160625 2122,1.77,2.3,20160628 1035,1.64,2.58,20160625 2122,1.77,20160628 1021,2.62
20160627,Wimbledon,Joao Sousa,Dmitry Tursunov,20160627 1147,1.47,3.1,20160628 1042,1.42,3.5,20160628 0822,1.52,20160628 1042,3.5
20160627,Wimbledon,Alexander Zverev,Paul Henri Mathieu,20160624 1909,1.22,5.4,20160628 1256,1.17,7.0,20160624 1909,1.22,20160628 1256,7.0
20160627,Wimbledon,Mikhail Youzhny,Horacio Zeballos,20160627 2138,1.14,8.0,20160628 1348,1.15,8.2,20160627 2143,1.15,20160628 1255,8.8
20160627,Wimbledon,Benjamin Becker,Facundo Bagnis,20160624 1831,1.11,10.5,20160628 1237,1.09,11.0,20160624 1831,1.11,20160625 1430,13.0
20160627,Wimbledon,Tomas Berdych,Ivan Dodig,20160626 1138,1.14,8.0,20160628 1028,1.14,8.4,20160626 1138,1.14,20160628 0913,9.4
20160627,Wimbledon,Roberto Bautista Agut,Jordan Thompson,20160625 0336,1.18,6.4,20160628 1244,1.12,9.0,20160625 0336,1.18,20160628 0558,10.0
20160627,Wimbledon,Mikhail Kukushkin,Martin Klizan,20160625 2148,1.45,3.2,20160628 1224,1.51,2.98,20160628 1217,1.51,20160628 0337,3.3
20160627,Wimbledon,Radu Albot,Gastao Elias,20160628 0345,1.39,3.5,20160628 1119,1.34,4.0,20160628 0345,1.39,20160628 0821,4.1
20160627,Wimbledon,Bernard Tomic,Fernando Verdasco,20160624 1137,1.6,2.68,20160628 1325,1.42,3.4,20160624 1137,1.6,20160628 1325,3.4
20160627,Wimbledon,Lucas Pouille,Marius Copil,20160626 0853,2.46,1.68,20160629 1540,2.32,1.75,20160628 0857,2.5,20160629 1149,1.81
20160627,Wimbledon,Donald Young,Leonardo Mayer,20160624 1807,2.04,1.97,20160628 1444,1.98,2.02,20160625 1359,2.14,20160628 1350,2.08
20160627,Wimbledon,Juan Martin Del Potro,Stephane Robert,20160627 0204,1.16,7.0,20160628 1257,1.15,7.8,20160628 0811,1.17,20160628 1218,7.8
20160627,Wimbledon,Stanislas Wawrinka,Taylor Harry Fritz,20160624 2231,1.14,8.4,20160628 1207,1.12,9.0,20160627 0605,1.16,20160628 1003,9.2
20160627,Wimbledon,Richard Gasquet,Aljaz Bedene,20160626 1135,1.12,9.2,20160628 1033,1.1,12.0,20160627 2058,1.13,20160628 0807,12.0
20160627,Wimbledon,Viktor Troicki,Tristan Lamasine,20160627 2017,1.12,9.2,20160628 1036,1.1,11.0,20160627 2017,1.12,20160627 2145,12.5
20160627,Wimbledon,John Isner,Marcos Baghdatis,20160625 0510,1.55,2.84,20160629 1134,1.41,3.35,20160625 0958,1.59,20160629 0951,3.5
20160627,Wimbledon,Matthew Barton,Albano Olivetti,20160627 1147,1.57,2.78,20160628 1414,1.52,2.84,20160628 1003,1.6,20160628 0546,2.86
20160627,Wimbledon,Juan Monaco,Taro Daniel,20160627 2055,1.27,4.5,20160628 1030,1.27,4.5,20160627 2233,1.28,20160627 2351,5.3
20160627,Wimbledon,Nick Kyrgios,Radek Stepanek,20160624 1208,1.26,4.9,20160628 1040,1.17,6.6,20160625 0857,1.34,20160628 0943,6.8
20160627,Wimbledon,Dustin Brown,Dusan Lajovic,20160627 2204,1.14,7.8,20160628 1032,1.18,6.6,20160628 1013,1.19,20160628 0532,8.0
20160627,Wimbledon,Fabio Fognini,Federico Delbonis,20160717 0220,1.6,2.66,20160717 1033,1.6,2.62,20160717 0902,1.61,20160717 0702,2.84
20160627,Wimbledon,Feliciano Lopez,Rajeev Ram,20160627 0917,1.24,5.1,20160628 1210,1.24,5.0,20160627 1209,1.27,20160628 0651,5.2
20160627,Wimbledon,Benoit Paire,Franco Skugor,20160627 1046,1.45,3.2,20160628 1039,1.52,2.94,20160628 1039,1.52,20160627 2319,3.4
20160627,Wimbledon,John Millman,Albert Montanes,20160625 1038,1.15,7.8,20160628 1039,1.14,8.0,20160625 1038,1.15,20160627 2250,9.4
20160627,Wimbledon,Andy Murray,Liam Broady,20160627 1502,1.01,110.0,20160628 1338,1.02,80.0,20160628 0517,1.02,20160627 1502,110.0
20160627,Wimbledon,Novak Djokovic,Adrian Mannarino,20160627 1818,1.01,100.0,20160629 1331,1.01,70.0,20160629 1049,1.02,20160627 1818,100.0
20160627,Wimbledon,Sam Querrey,Thomaz Bellucci,20160627 2215,1.28,4.5,20160629 1450,1.22,5.6,20160627 2215,1.28,20160629 0656,5.6
20160627,Wimbledon,Nicolas Mahut,David Ferrer,20160627 1641,2.66,1.6,20160629 1654,2.36,1.74,20160627 1641,2.66,20160628 0441,1.79
20160627,Wimbledon,Denis Istomin,Nicolas Almagro,20160627 2115,1.58,2.72,20160630 1129,1.47,3.1,20160627 2222,1.65,20160628 2142,3.35
20160627,Wimbledon,Jack Sock,Robin Haase,20160627 2202,1.32,4.2,20160630 0145,1.23,5.4,20160627 2202,1.32,20160629 1554,5.4
20160627,Wimbledon,Milos Raonic,Andreas Seppi,20160627 2313,1.15,7.6,20160630 1155,1.11,9.6,20160628 0252,1.16,20160630 1153,9.6
20160627,Wimbledon,Roger Federer,Marcus Willis,20160628 0948,1.03,34.0,20160629 1556,1.02,42.0,20160629 1341,1.05,20160629 1556,42.0
20160627,Wimbledon,Daniel Evans,Alexandr Dolgopolov,20160628 0440,3.5,1.4,20160629 1633,3.5,1.4,20160629 1024,3.65,20160628 2042,1.48
20160627,Wimbledon,Steve Johnson,Jeremy Chardy,20160627 2204,1.52,2.94,20160629 1710,1.6,2.66,20160628 0224,1.74,20160627 2204,2.94
20160627,Wimbledon,Grigor Dimitrov,Gilles Simon,20160628 0325,2.04,1.98,20160629 1710,2.04,1.95,20160629 0447,2.22,20160629 1004,1.99
20160627,Wimbledon,Marin Cilic,Sergiy Stakhovsky,20160627 1521,1.18,6.2,20160630 1151,1.24,5.3,20160629 1430,1.26,20160627 1521,6.2
20160627,Wimbledon,Lukas Lacko,Ivo Karlovic,20160627 2234,4.7,1.27,20160630 1120,4.9,1.25,20160629 0841,5.6,20160627 2234,1.27
20160627,Wimbledon,Andrey Kuznetsov,Gilles Muller,20160628 2016,2.52,1.63,20160630 1159,2.54,1.65,20160628 2341,2.72,20160629 0748,1.7
20160627,Wimbledon,Kei Nishikori,Julien Benneteau,20160627 2229,1.1,11.0,20160630 1203,1.11,10.5,20160629 0703,1.13,20160627 2229,11.0
20160627,Wimbledon,Jiri Vesely,Dominic Thiem,20160629 2053,7.2,1.16,20160630 1628,7.4,1.16,20160630 1541,7.6,20160630 1150,1.19
20160627,Wimbledon,Joao Sousa,Dennis Novikov,20160628 1908,1.53,2.88,20160630 1432,1.52,2.94,20160628 1908,1.53,20160629 0810,3.1
20160627,Wimbledon,Alexander Zverev,Mikhail Youzhny,20160630 2005,1.36,3.75,20160701 1056,1.27,4.7,20160630 2005,1.36,20160701 0836,5.6
20160627,Wimbledon,Tomas Berdych,Benjamin Becker,20160629 2104,1.15,7.8,20160701 1357,1.11,9.0,20160629 2104,1.15,20160701 0953,11.5
20160627,Wimbledon,Bernard Tomic,Radu Albot,20160629 2205,1.13,8.6,20160630 1257,1.12,9.2,20160629 2205,1.13,20160630 1228,9.4
20160627,Wimbledon,Lucas Pouille,Donald Young,20160630 1845,2.14,1.88,20160701 1358,1.81,2.24,20160630 1845,2.14,20160701 1148,2.42
20160627,Wimbledon,Juan Martin Del Potro,Stanislas Wawrinka,20160628 1859,2.38,1.72,20160701 1207,2.9,1.52,20160701 0706,3.25,20160628 2031,1.84
20160627,Wimbledon,Richard Gasquet,Marcel Granollers,20160628 1432,1.15,7.8,20160630 1503,1.1,10.0,20160628 1432,1.15,20160630 1407,12.5
20160627,Wimbledon,John Isner,Matthew Barton,20160630 1952,1.11,10.0,20160701 1054,1.09,12.0,20160630 1952,1.11,20160701 0929,14.5
20160627,Wimbledon,Nick Kyrgios,Dustin Brown,20160628 2052,1.14,8.0,20160701 1052,1.11,10.5,20160628 2155,1.15,20160701 0829,11.5
20160627,Wimbledon,Feliciano Lopez,Fabio Fognini,20160630 1312,1.38,4.2,20160701 1338,1.28,4.5,20160630 1312,1.38,20160701 0704,4.9
20160627,Wimbledon,John Millman,Benoit Paire,20160629 1156,2.24,1.81,20160630 1336,2.24,1.81,20160630 1311,2.36,20160630 1334,1.84
20160627,Wimbledon,Andy Murray,Yen Hsun Lu,20160629 1659,1.02,36.0,20160630 1512,1.03,40.0,20160630 0829,1.03,20160630 1311,50.0
20160627,Wimbledon,Sam Querrey,Novak Djokovic,20160630 1614,48.0,1.02,20160701 1747,44.0,1.03,20160701 0955,70.0,20160701 0743,1.03
20160627,Wimbledon,Nicolas Mahut,Pierre Hugues Herbert,20160630 1459,1.37,3.75,20160701 1545,1.41,3.4,20160701 1545,1.41,20160630 1459,3.75
20160627,Wimbledon,David Goffin,Denis Istomin,20160630 1644,1.29,4.4,20160702 1527,1.19,6.2,20160630 1644,1.29,20160701 0945,6.4
20160627,Wimbledon,Milos Raonic,Jack Sock,20160630 2212,1.19,6.4,20160702 1725,1.19,6.2,20160701 1559,1.21,20160701 0717,7.0
20160627,Wimbledon,Roger Federer,Daniel Evans,20160630 1150,1.11,10.0,20160701 1814,1.04,21.0,20160630 1150,1.11,20160701 0637,24.0
20160627,Wimbledon,Steve Johnson,Grigor Dimitrov,20160630 2217,2.28,1.78,20160701 1827,2.22,1.87,20160630 2249,2.4,20160701 1827,1.87
20160627,Wimbledon,Marin Cilic,Lukas Lacko,20160630 1616,1.17,7.0,20160701 1429,1.13,8.8,20160630 1616,1.17,20160701 0636,8.8
20160627,Wimbledon,Kei Nishikori,Andrey Kuznetsov,20160630 1749,1.21,5.7,20160702 1011,1.23,5.0,20160701 1242,1.25,20160701 0710,5.8
20160627,Wimbledon,Jiri Vesely,Joao Sousa,20160701 0558,1.54,2.86,20160703 1454,1.49,3.05,20160701 0558,1.54,20160703 1025,3.3
20160627,Wimbledon,Tomas Berdych,Alexander Zverev,20160702 1553,1.85,2.16,20160703 1324,1.48,3.1,20160702 1553,1.85,20160702 1616,3.25
20160627,Wimbledon,Bernard Tomic,Roberto Bautista Agut,20160630 1918,2.0,2.0,20160702 1434,2.18,1.83,20160702 0537,2.2,20160630 2016,2.02
20160627,Wimbledon,Lucas Pouille,Juan Martin Del Potro,20160701 2127,5.3,1.24,20160702 1718,5.3,1.22,20160701 2204,6.4,20160701 2127,1.24
20160627,Wimbledon,Nick Kyrgios,Feliciano Lopez,20160701 2243,1.49,3.05,20160702 1836,1.37,3.6,20160701 2243,1.49,20160702 1712,3.75
20160627,Wimbledon,Andy Murray,John Millman,20160702 0835,1.03,44.0,20160702 1408,1.03,44.0,20160702 0835,1.03,20160702 0948,48.0
20160627,Wimbledon,Sam Querrey,Nicolas Mahut,20160702 1854,2.22,1.82,20160704 1203,2.42,1.69,20160704 0909,2.46,20160702 1854,1.82
20160627,Wimbledon,Milos Raonic,David Goffin,20160703 0530,1.21,5.8,20160704 1329,1.24,5.2,20160704 1326,1.24,20160703 0545,6.0
20160627,Wimbledon,Roger Federer,Steve Johnson,20160702 1836,1.2,5.8,20160704 1203,1.16,7.0,20160702 1950,1.22,20160704 1149,7.4
20160627,Wimbledon,Marin Cilic,Kei Nishikori,20160702 1751,2.34,1.74,20160704 1209,2.3,1.75,20160702 1828,2.44,20160704 1101,1.87
20160627,Wimbledon,Tomas Berdych,Jiri Vesely,20160703 1712,1.4,3.5,20160704 1656,1.26,4.8,20160703 1712,1.4,20160704 1610,5.3
20160627,Wimbledon,Lucas Pouille,Bernard Tomic,20160703 1457,3.4,1.41,20160704 1358,3.6,1.38,20160703 1945,3.7,20160703 1711,1.45
20160627,Wimbledon,Andy Murray,Nick Kyrgios,20160703 1616,1.24,5.3,20160704 1613,1.2,5.9,20160703 1616,1.24,20160704 0619,6.4
20160627,Wimbledon,Milos Raonic,Sam Querrey,20160704 1756,1.37,3.75,20160706 1205,1.31,4.1,20160704 1915,1.43,20160705 1920,4.5
20160627,Wimbledon,Roger Federer,Marin Cilic,20160704 1458,1.35,3.95,20160706 1204,1.34,3.9,20160704 1819,1.37,20160705 1938,4.6
20160627,Wimbledon,Tomas Berdych,Lucas Pouille,20160705 1309,1.25,5.0,20160706 1456,1.29,4.5,20160705 1341,1.33,20160705 1309,5.0
20160627,Wimbledon,Andy Murray,Jo Wilfried Tsonga,20160704 2325,1.12,9.2,20160706 1530,1.13,8.0,20160706 0733,1.15,20160704 2325,9.2
20160627,Wimbledon,Milos Raonic,Roger Federer,20160706 1610,2.48,1.68,20160708 1207,2.68,1.59,20160708 1123,2.72,20160706 1705,1.72
20160627,Wimbledon,Andy Murray,Tomas Berdych,20160706 2003,1.2,5.8,20160708 1554,1.15,7.4,20160706 2004,1.21,20160707 1159,7.6
20160627,Wimbledon,Andy Murray,Milos Raonic,20160708 1833,1.32,4.2,20160710 1308,1.3,4.3,20160708 1833,1.32,20160710 0838,4.4
20160620,Nottingham,Steve Johnson,Pablo Cuevas,20160624 2051,1.54,2.84,20160625 1514,1.54,2.86,20160625 1038,1.58,20160624 2251,2.96
20160620,Nottingham,Steve Johnson,Andreas Seppi,20160624 1149,1.74,2.34,20160624 1355,1.7,2.42,20160624 1243,1.8,20160624 1350,2.48
20160620,Nottingham,Pablo Cuevas,Gilles Muller,20160623 1655,2.7,1.59,20160624 1141,3.55,1.38,20160623 2109,3.9,20160623 1655,1.59
20160620,Nottingham,Steve Johnson,Kevin Anderson,20160623 0727,2.82,1.56,20160623 1743,2.72,1.58,20160623 0727,2.82,20160623 1703,1.61
20160620,Nottingham,Andreas Seppi,Dudi Sela,20160622 1706,1.45,3.2,20160623 1525,1.35,3.9,20160622 1706,1.45,20160623 1525,3.9
20160620,Nottingham,Gilles Muller,Alexandr Dolgopolov,20160622 2226,1.78,2.28,20160623 1108,1.83,2.22,20160623 0714,1.87,20160622 2341,2.38
20160620,Nottingham,Pablo Cuevas,Marcos Baghdatis,20160622 1712,3.0,1.5,20160623 1240,3.8,1.35,20160623 0311,4.2,20160622 1712,1.5
20160620,Nottingham,Kevin Anderson,Fernando Verdasco,20160621 2109,1.85,2.26,20160622 1812,1.65,2.52,20160621 2109,1.85,20160622 1812,2.52
20160620,Nottingham,Steve Johnson,Vasek Pospisil,20160621 2134,1.59,2.64,20160622 1408,1.62,2.6,20160622 1345,1.66,20160622 0758,2.74
20160620,Nottingham,Dudi Sela,Benjamin Becker,20160621 1534,2.32,1.75,20160622 1130,2.28,1.79,20160622 0820,2.34,20160621 2241,1.83
20160620,Nottingham,Andreas Seppi,Adrian Mannarino,20160621 2107,2.28,1.78,20160622 1009,2.32,1.75,20160622 1008,2.36,20160621 2127,1.87
20160620,Nottingham,Gilles Muller,Mikhail Youzhny,20160621 1600,1.6,2.68,20160622 1557,1.5,2.96,20160621 1600,1.6,20160621 2145,3.1
20160620,Nottingham,Alexandr Dolgopolov,Frank Dancevic,20160622 0824,1.27,4.7,20160622 1334,1.26,4.9,20160622 1000,1.28,20160622 1225,4.9
20160620,Nottingham,Marcos Baghdatis,Sam Querrey,20160621 2011,1.96,2.06,20160622 1106,1.88,2.12,20160621 2011,1.96,20160622 1006,2.18
20160620,Nottingham,Pablo Cuevas,Daniel Evans,20160621 2150,1.73,2.36,20160622 1318,1.59,2.7,20160621 2219,1.82,20160622 1317,2.74
20160620,Nottingham,Kevin Anderson,Ivan Dodig,20160621 0315,1.33,4.2,20160621 1600,1.35,3.85,20160621 1141,1.38,20160621 0315,4.2
20160620,Nottingham,Vasek Pospisil,Damir Dzumhur,20160621 1436,1.51,2.96,20160621 1436,1.51,2.96,20160621 1436,1.51,20160621 1436,2.96
20160620,Nottingham,Steve Johnson,John Millman,20160621 0838,1.48,3.05,20160621 1509,1.48,3.05,20160621 0937,1.51,20160621 0838,3.05
20160620,Nottingham,Dudi Sela,Joao Sousa,20160620 2218,2.4,1.71,20160621 0951,2.04,1.93,20160620 2218,2.4,20160621 0638,2.02
20160620,Nottingham,Benjamin Becker,Guido Pella,20160620 1928,1.43,3.3,20160621 1000,1.29,4.3,20160620 2020,1.44,20160621 0959,4.4
20160620,Nottingham,Adrian Mannarino,Paolo Lorenzi,20160620 0604,1.17,7.0,20160620 2052,1.14,8.0,20160620 0604,1.17,20160620 2052,8.0
20160620,Nottingham,Andreas Seppi,Malek Jaziri,20160621 0325,1.38,3.7,20160621 1243,1.31,4.2,20160621 0325,1.38,20160621 1243,4.2
20160620,Nottingham,Gilles Muller,Jiri Vesely,20160621 0640,1.47,3.1,20160621 1110,1.39,3.4,20160621 0640,1.47,20160621 0911,3.5
20160620,Nottingham,Mikhail Youzhny,Pablo Carreno Busta,20160620 2311,1.35,3.9,20160621 1204,1.32,4.3,20160620 2311,1.35,20160621 1154,4.4
20160620,Nottingham,Frank Dancevic,Mikhail Kukushkin,20160621 0803,2.84,1.54,20160621 1257,2.8,1.55,20160621 0803,2.84,20160621 1040,1.58
20160620,Nottingham,Alexandr Dolgopolov,Kyle Edmund,20160621 0434,1.95,2.04,20160621 1330,2.2,1.82,20160621 0913,2.34,20160621 0434,2.04
20160620,Nottingham,Sam Querrey,Ernesto Escobedo,20160620 2125,1.35,2.04,20160621 1005,1.2,6.0,20160620 2125,1.35,20160621 0950,6.2
20160620,Nottingham,Marcos Baghdatis,Evgeny Donskoy,20160620 0608,1.23,5.5,20160621 1120,1.19,6.6,20160620 0608,1.23,20160620 1036,7.2
20160620,Nottingham,Daniel Evans,Ricardas Berankis,20160620 0625,2.34,1.74,20160621 1336,2.28,1.76,20160621 1024,2.44,20160620 1235,1.83
20160620,Nottingham,Pablo Cuevas,Stephane Robert,20160620 2257,1.55,2.8,20160621 1744,1.94,2.06,20160621 1613,2.02,20160620 2257,2.8
20160620,Nottingham,Ivan Dodig,Julien Benneteau,20160620 0532,1.53,2.78,20160620 1801,1.6,2.62,20160620 0954,1.7,20160620 0532,2.78
20160620,Nottingham,Damir Dzumhur,Denis Istomin,20160618 2223,5.4,1.23,20160620 1756,5.0,1.26,20160619 2348,6.0,20160620 1756,1.26
20160620,Nottingham,John Millman,Thomaz Bellucci,20160619 2130,1.46,3.15,20160620 1435,1.51,2.96,20160620 1244,1.57,20160620 0809,3.2
20160620,Nottingham,Dudi Sela,Jan Hernych,20160620 0443,1.5,2.9,20160620 1316,1.57,2.9,20160620 1138,1.59,20160620 0443,2.9
20160620,Nottingham,Benjamin Becker,Jordan Thompson,20160619 1745,1.79,2.26,20160620 1116,1.76,2.3,20160620 0901,1.85,20160620 1116,2.3
20160620,Nottingham,Adrian Mannarino,Taylor Harry Fritz,20160618 2200,1.43,3.3,20160619 1106,1.54,2.84,20160619 1056,1.54,20160618 2200,3.3
20160620,Nottingham,Malek Jaziri,James Ward,20160619 1417,1.98,2.02,20160620 1521,1.79,2.2,20160619 1417,1.98,20160620 1517,2.26
20160620,Nottingham,Jiri Vesely,Horacio Zeballos,20160619 2122,1.2,6.0,20160620 1636,1.27,4.8,20160620 0537,1.27,20160619 2122,6.0
20160620,Nottingham,Mikhail Youzhny,Teymuraz Gabashvili,20160618 1831,1.42,2.86,20160619 1428,1.45,3.2,20160619 1416,1.5,20160619 1428,3.2
20160620,Nottingham,Frank Dancevic,Alexander Ward,20160619 1936,1.98,2.02,20160620 1419,1.6,2.66,20160619 1936,1.98,20160620 1419,2.66
20160620,Nottingham,Kyle Edmund,Lukas Rosol,20160619 1156,1.75,2.34,20160620 1709,1.63,2.58,20160619 1156,1.75,20160620 1042,2.7
20160620,Nottingham,Ernesto Escobedo,Diego Sebastian Schwartzman,20160619 2127,1.52,2.92,20160620 1307,1.63,2.58,20160620 1242,1.65,20160619 2127,2.92
20160620,Nottingham,Evgeny Donskoy,Denis Kudla,20160619 0949,5.2,1.24,20160619 0949,5.2,1.24,20160619 0949,5.2,20160619 0949,1.24
